id;year;hour;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;count
9019;2012;20;3;0;1;1;31.98;37.88;66;0;427
9020;2011;9;2;0;0;1;14.76;15.91;50;32.9975;142
9021;2011;0;3;0;1;1;27.06;31.06;74;0;29
9022;2011;23;1;0;1;1;7.38;12.12;69;0;53
9026;2011;6;2;0;1;3;23.78;27.275;73;11.0014;112
9027;2011;11;3;0;1;1;34.44;36.365;32;27.9993;128
9028;2012;5;4;0;0;2;16.4;20.455;87;7.0015;8
9031;2011;20;4;0;1;2;13.94;17.425;66;7.0015;175
9033;2011;13;1;1;0;2;7.38;9.85;47;8.9981;93
9034;2011;4;4;0;1;1;9.02;13.635;80;0;2
9035;2012;21;1;0;1;1;16.4;20.455;43;15.0013;154
9037;2012;14;4;0;1;1;14.76;17.425;34;11.0014;242
9038;2011;2;1;0;0;1;10.66;11.365;60;22.0028;20
9039;2011;19;3;0;1;3;25.42;25.76;100;22.0028;52
9040;2012;0;1;0;1;2;9.02;12.12;87;7.0015;14
9043;2012;6;4;0;1;1;13.94;16.665;61;11.0014;148
9044;2011;7;4;0;1;1;13.94;16.665;76;12.998;254
9046;2011;13;2;0;0;2;20.5;24.24;63;11.0014;332
9048;2011;13;4;0;0;1;18.86;22.725;51;11.0014;314
9049;2012;11;1;0;1;1;15.58;19.695;46;12.998;194
9052;2012;3;4;0;0;2;10.66;15.15;93;0;25
9053;2012;23;2;0;1;1;17.22;21.21;62;6.0032;198
9054;2011;23;3;0;1;2;27.88;31.82;89;6.0032;56
9055;2012;15;1;0;0;1;22.14;25.76;68;6.0032;554
9057;2012;3;3;0;1;1;21.32;25;83;0;11
9058;2011;7;2;0;0;2;16.4;20.455;82;27.9993;21
9062;2011;1;2;0;0;2;15.58;19.695;87;8.9981;37
9064;2012;10;3;0;1;1;25.42;31.06;38;0;196
9065;2012;18;2;0;0;1;26.24;31.06;36;0;512
9066;2011;14;3;0;1;2;22.14;25.76;45;11.0014;225
9067;2011;1;2;0;0;2;12.3;15.15;87;8.9981;20
9069;2012;5;3;0;1;1;26.24;28.79;89;0;41
9071;2012;17;2;0;0;1;34.44;35.605;24;0;495
9072;2011;7;2;0;1;1;19.68;23.485;63;16.9979;237
9075;2012;6;1;1;0;1;4.1;6.82;54;6.0032;13
9076;2011;19;2;0;0;1;22.96;26.515;30;19.9995;210
9077;2012;10;1;0;0;1;6.56;11.365;47;0;149
9078;2012;10;3;0;0;2;29.52;34.85;79;0;388
9079;2011;20;2;0;1;1;32.8;39.395;63;8.9981;280
9080;2011;14;2;0;1;2;25.42;30.305;61;15.0013;191
9082;2011;16;1;0;1;1;9.02;9.09;35;35.0008;83
9084;2012;4;1;0;1;1;13.12;17.425;61;0;2
9085;2012;10;3;0;1;2;30.34;34.85;70;8.9981;250
9086;2011;2;2;0;0;1;16.4;20.455;62;12.998;29
9087;2011;6;4;1;0;1;11.48;12.88;45;22.0028;46
9089;2012;11;3;0;1;2;31.16;35.605;58;8.9981;229
9091;2011;18;2;0;1;1;24.6;29.545;73;15.0013;489
9093;2011;23;2;0;1;2;22.96;26.515;83;12.998;64
9094;2011;20;2;0;1;2;21.32;25;83;8.9981;152
9095;2011;9;3;0;0;2;27.06;31.06;69;16.9979;201
9096;2012;5;1;0;1;1;19.68;23.485;88;11.0014;18
9098;2011;19;3;0;0;1;28.7;32.575;58;8.9981;315
9099;2012;2;2;0;1;3;21.32;25;72;19.9995;8
9100;2012;7;4;0;0;1;12.3;15.91;89;6.0032;68
9101;2012;21;4;0;1;1;13.94;18.18;76;0;199
9102;2011;22;1;0;1;1;12.3;14.395;70;12.998;44
9103;2011;1;2;0;0;2;20.5;24.24;88;8.9981;82
9106;2012;0;4;0;1;1;18.04;21.97;51;8.9981;42
9108;2011;0;4;0;1;1;22.96;26.515;64;23.9994;22
9110;2011;6;4;1;0;1;18.04;21.97;94;0;44
9111;2011;14;4;0;0;1;25.42;31.06;50;6.0032;465
9112;2012;16;2;0;0;1;29.52;32.575;42;16.9979;564
9113;2012;23;1;0;0;1;10.66;12.88;41;12.998;83
9114;2011;5;3;0;1;1;23.78;27.275;88;7.0015;31
9115;2012;4;2;0;1;1;27.06;31.06;44;15.0013;9
9119;2011;23;3;0;1;1;26.24;29.545;78;7.0015;74
9122;2012;13;3;0;0;1;32.8;37.12;49;23.9994;569
9123;2011;3;2;0;1;3;13.94;16.665;76;11.0014;1
9124;2011;11;3;0;1;1;30.34;33.335;51;15.0013;150
9125;2012;5;2;0;1;2;25.42;29.545;78;6.0032;45
9127;2012;17;3;0;0;1;31.98;37.12;59;0;270
9128;2012;13;2;0;1;3;26.24;30.305;73;12.998;239
9129;2011;12;2;0;1;2;22.96;26.515;64;31.0009;92
9130;2011;21;4;0;1;1;13.94;15.91;46;16.9979;123
9131;2011;11;3;0;0;1;28.7;33.335;79;12.998;198
9132;2011;12;3;0;1;1;29.52;33.335;51;12.998;184
9133;2011;1;1;0;0;2;7.38;10.605;55;6.0032;16
9136;2012;21;3;0;1;1;25.42;30.305;65;7.0015;317
9137;2012;22;1;0;0;1;5.74;7.575;43;11.0014;28
9139;2011;0;4;0;1;2;10.66;11.365;87;19.9995;21
9140;2011;23;3;0;1;1;30.34;34.85;66;11.0014;73
9141;2012;22;1;0;1;1;21.32;25;68;8.9981;169
9142;2011;13;2;0;1;1;31.98;34.09;35;0;180
9144;2012;18;4;0;0;1;14.76;17.425;43;15.0013;237
9146;2011;15;3;0;0;1;30.34;34.85;66;12.998;331
9147;2012;14;4;0;1;1;14.76;18.18;40;7.0015;240
9148;2011;12;3;0;1;1;29.52;33.335;58;15.0013;187
9149;2011;14;4;0;1;3;22.14;25.76;94;19.0012;78
9151;2011;18;2;0;1;1;31.16;33.335;31;8.9981;556
9152;2011;7;1;0;1;3;6.56;11.365;93;0;52
9155;2011;15;4;0;0;2;17.22;21.21;71;19.0012;195
9156;2011;4;4;0;0;1;9.02;11.365;75;8.9981;8
9159;2011;14;2;0;0;3;13.12;15.15;76;22.0028;190
9160;2012;2;4;0;0;1;16.4;20.455;76;6.0032;66
9161;2012;10;1;0;1;1;16.4;20.455;50;15.0013;137
9162;2011;18;1;0;0;1;8.2;10.605;40;11.0014;67
9163;2012;21;3;0;1;1;30.34;34.85;70;12.998;317
9164;2012;0;1;0;1;3;13.94;16.665;93;12.998;3
9165;2012;13;4;0;1;1;14.76;16.665;40;16.9979;222
9166;2012;12;3;0;0;1;27.06;31.06;44;11.0014;656
9167;2011;14;2;0;0;1;20.5;24.24;72;12.998;281
9168;2011;20;4;0;0;1;20.5;24.24;48;8.9981;179
9169;2012;16;2;0;1;3;26.24;30.305;73;15.0013;389
9172;2012;1;4;0;0;1;10.66;15.15;81;0;69
9174;2011;17;2;0;1;1;24.6;29.545;69;8.9981;565
9176;2012;15;2;0;0;1;30.34;32.575;35;16.9979;583
9177;2012;0;3;0;1;1;28.7;32.575;61;12.998;60
9178;2012;23;4;0;0;2;22.96;26.515;68;19.0012;105
9179;2011;6;4;0;0;1;6.56;11.365;59;0;10
9182;2011;19;1;0;1;1;6.56;9.85;59;6.0032;92
9183;2011;8;4;0;0;1;18.04;21.97;62;12.998;99
9184;2012;10;1;0;1;1;12.3;13.635;42;31.0009;93
9186;2012;4;3;0;1;1;26.24;30.305;73;7.0015;5
9188;2011;19;2;0;1;1;23.78;27.275;83;16.9979;308
9190;2011;0;3;0;0;1;25.42;27.275;94;0;116
9191;2011;2;3;0;1;1;27.06;29.545;89;12.998;8
9193;2011;0;3;0;0;2;27.06;30.305;83;8.9981;121
9196;2012;10;2;1;0;1;25.42;30.305;69;16.9979;224
9197;2012;9;1;0;0;1;4.1;4.545;49;19.9995;63
9198;2011;21;3;0;1;1;28.7;33.335;79;12.998;241
9201;2012;7;1;0;1;2;13.94;15.91;87;19.0012;220
9202;2011;3;3;0;1;1;25.42;31.06;53;11.0014;9
9203;2011;8;4;0;0;1;18.86;22.725;88;0;107
9204;2011;8;4;0;1;2;10.66;15.15;87;0;467
9205;2012;19;1;0;1;1;19.68;23.485;41;22.0028;328
9207;2012;22;1;0;1;1;13.94;17.425;49;7.0015;107
9208;2011;16;1;0;0;1;18.04;21.97;16;43.0006;120
9209;2012;3;4;0;1;2;11.48;12.88;52;22.0028;11
9211;2012;1;4;0;0;1;17.22;21.21;77;19.0012;112
9212;2012;20;1;0;0;1;20.5;24.24;39;16.9979;170
9213;2012;23;3;0;1;1;23.78;27.275;73;7.0015;170
9215;2011;15;3;0;1;1;30.34;34.85;66;0;188
9216;2012;1;4;0;1;1;12.3;15.91;65;6.0032;15
9217;2011;0;2;0;1;2;21.32;25;55;8.9981;38
9218;2011;10;2;0;1;1;26.24;31.06;41;22.0028;118
9219;2012;21;2;0;0;2;23.78;27.275;78;15.0013;269
9220;2012;20;4;0;0;2;14.76;17.425;57;12.998;201
9222;2011;8;2;0;1;1;13.12;15.15;61;15.0013;325
9224;2012;2;4;0;1;1;17.22;21.21;77;11.0014;10
9225;2011;4;4;0;0;2;14.76;17.425;62;8.9981;6
9226;2012;19;3;0;1;1;30.34;34.85;70;11.0014;662
9227;2012;2;4;0;1;2;10.66;13.635;70;8.9981;11
9229;2012;18;1;0;1;3;9.84;12.88;87;7.0015;167
9230;2011;4;3;0;1;1;26.24;28.79;83;0;8
9231;2012;8;4;0;1;1;9.84;12.88;87;7.0015;678
9232;2012;13;2;0;1;1;28.7;31.82;42;16.9979;393
9235;2011;6;1;0;0;2;8.2;10.605;69;8.9981;5
9237;2011;6;2;0;1;1;22.14;25.76;56;19.9995;113
9238;2012;8;3;0;0;1;22.14;25.76;64;11.0014;128
9239;2011;5;2;0;1;2;18.04;21.97;77;8.9981;20
9241;2012;18;1;0;0;1;12.3;14.395;52;16.9979;181
9242;2012;5;4;0;1;1;18.04;21.97;77;0;36
9243;2012;9;3;0;1;2;30.34;33.335;45;0;305
9244;2011;14;3;0;0;1;33.62;39.395;56;16.9979;375
9246;2011;21;3;0;1;2;27.88;31.82;89;8.9981;88
9247;2012;0;2;0;1;1;24.6;29.545;73;11.0014;94
9248;2011;8;1;0;1;2;12.3;15.15;56;8.9981;241
9249;2011;4;4;0;1;1;18.04;21.97;62;19.0012;5
9250;2011;14;2;0;1;1;27.88;31.82;51;0;193
9251;2012;4;3;0;1;1;27.88;31.82;83;8.9981;9
9252;2011;3;4;0;1;1;18.86;22.725;82;8.9981;5
9253;2011;13;2;0;1;3;23.78;27.275;64;16.9979;183
9254;2011;1;3;0;1;1;29.52;34.85;74;12.998;17
9256;2011;19;4;0;0;1;10.66;13.635;52;8.9981;135
9259;2012;0;4;0;1;1;18.86;22.725;63;26.0027;48
9260;2011;12;1;0;1;1;20.5;24.24;45;15.0013;105
9261;2012;21;3;0;1;1;29.52;34.09;70;8.9981;320
9262;2011;16;4;0;1;1;21.32;25;48;12.998;267
9263;2012;7;4;0;1;1;8.2;10.605;72;7.0015;308
9264;2011;18;3;0;1;2;35.26;37.88;34;12.998;556
9266;2012;20;3;1;0;1;29.52;34.09;76;7.0015;261
9267;2012;15;1;0;1;1;28.7;31.82;24;0;283
9268;2012;13;4;0;1;1;25.42;29.545;73;15.0013;375
9269;2011;11;2;0;1;1;17.22;21.21;38;26.0027;93
9270;2012;19;4;0;1;3;21.32;25;83;6.0032;239
9271;2011;3;2;0;1;2;9.84;11.365;93;16.9979;4
9272;2012;7;2;0;1;3;18.04;21.97;94;7.0015;384
9273;2011;8;4;0;1;1;9.84;14.395;87;0;445
9274;2012;5;3;0;1;1;28.7;33.335;79;7.0015;36
9275;2012;16;1;0;1;1;16.4;20.455;43;16.9979;228
9276;2012;18;3;0;1;1;31.98;34.09;38;16.9979;814
9279;2011;3;1;0;0;1;4.92;9.85;80;0;10
9280;2012;13;4;0;0;2;18.04;21.97;72;6.0032;320
9281;2011;11;4;0;1;2;24.6;31.06;49;7.0015;147
9282;2012;2;4;0;1;2;18.04;21.97;88;15.0013;7
9283;2011;21;4;0;1;1;13.94;16.665;49;12.998;111
9284;2011;21;1;0;1;2;13.12;15.15;93;22.0028;62
9285;2012;0;1;0;1;1;13.12;14.395;53;26.0027;38
9286;2011;20;2;0;1;2;12.3;13.635;93;22.0028;63
9287;2012;17;3;0;0;1;31.16;33.335;37;15.0013;635
9288;2012;12;1;0;1;2;12.3;15.15;42;8.9981;176
9289;2011;18;2;0;1;2;29.52;31.82;23;32.9975;386
9291;2012;1;3;0;1;1;28.7;33.335;84;12.998;13
9292;2011;15;1;0;0;2;13.12;15.91;36;12.998;129
9294;2012;18;1;0;0;1;13.12;13.635;33;40.9973;184
9295;2012;8;4;0;1;1;17.22;21.21;71;6.0032;745
9296;2011;18;2;0;1;3;13.12;15.15;93;16.9979;62
9297;2012;16;1;0;1;1;10.66;11.365;41;22.0028;193
9298;2011;3;2;0;1;1;14.76;18.18;71;7.0015;9
9299;2012;14;3;0;0;1;31.16;34.09;40;12.998;579
9300;2012;7;4;0;0;2;14.76;18.18;100;6.0032;39
9301;2012;22;1;0;1;1;11.48;13.635;56;11.0014;106
9302;2011;22;1;0;1;2;9.84;12.12;65;11.0014;46
9303;2011;11;1;0;1;1;13.94;15.15;53;22.0028;73
9304;2011;5;1;0;1;1;2.46;5.305;45;7.0015;7
9305;2012;9;2;0;1;2;26.24;30.305;69;39.0007;352
9306;2011;12;3;0;0;1;29.52;34.09;62;15.0013;404
9307;2011;11;2;0;1;1;34.44;37.88;41;12.998;134
9310;2012;13;2;0;1;1;26.24;31.06;41;23.9994;274
9312;2012;19;1;0;1;1;15.58;19.695;43;15.0013;338
9313;2011;4;1;0;1;1;13.12;15.15;53;19.0012;2
9314;2012;3;1;0;1;1;11.48;12.88;56;19.9995;4
9316;2011;19;2;0;1;1;26.24;31.06;50;23.9994;386
9317;2011;16;1;0;1;1;12.3;15.91;28;6.0032;89
9318;2011;6;3;0;1;1;26.24;28.79;83;0;93
9320;2011;0;3;0;1;3;26.24;28.03;94;12.998;16
9321;2011;10;1;0;0;2;13.94;16.665;93;12.998;103
9322;2012;8;3;0;1;1;22.96;26.515;60;19.0012;730
9323;2012;10;1;0;1;1;9.84;14.395;60;0;108
9325;2011;17;2;0;1;1;26.24;31.06;33;0;611
9327;2012;7;4;0;1;1;10.66;13.635;65;8.9981;341
9329;2011;15;1;0;1;1;9.84;12.12;38;11.0014;68
9330;2011;15;3;0;1;1;32.8;36.365;43;8.9981;159
9334;2012;4;2;0;0;1;13.12;15.91;36;11.0014;7
9338;2011;7;1;0;1;1;8.2;9.09;32;23.9994;105
9339;2012;14;4;0;1;2;22.96;26.515;43;11.0014;270
9340;2011;15;4;0;1;3;16.4;20.455;76;0;101
9341;2012;23;4;0;1;2;25.42;27.275;94;0;98
9342;2012;20;4;0;0;2;17.22;21.21;82;12.998;154
9343;2012;6;4;0;0;3;16.4;20.455;94;7.0015;6
9344;2012;4;3;0;1;1;21.32;25;68;19.0012;5
9346;2012;22;4;0;1;1;20.5;24.24;77;6.0032;190
9347;2012;10;1;0;0;1;13.12;15.15;49;19.0012;218
9348;2012;7;2;0;0;1;22.14;25.76;68;12.998;78
9349;2012;21;2;0;1;1;26.24;30.305;65;8.9981;282
9350;2011;10;1;0;1;2;13.12;15.91;66;12.998;78
9352;2011;18;3;0;1;1;31.16;34.85;55;16.9979;556
9353;2011;12;1;0;1;1;8.2;9.09;40;23.9994;69
9355;2011;10;4;0;1;1;17.22;21.21;71;6.0032;129
9356;2011;10;2;0;1;2;20.5;24.24;72;15.0013;75
9359;2012;19;2;0;0;1;28.7;31.82;42;16.9979;379
9360;2012;5;4;0;1;2;12.3;13.635;52;22.0028;39
9362;2011;23;3;0;0;1;29.52;33.335;54;19.0012;154
9363;2012;10;3;0;1;1;27.06;29.545;89;7.0015;193
9366;2012;18;1;0;1;1;15.58;19.695;43;15.0013;437
9367;2012;20;3;0;1;1;30.34;34.85;66;19.9995;370
9370;2012;6;2;0;1;1;18.04;21.97;77;8.9981;182
9371;2011;1;2;0;1;1;24.6;28.03;83;8.9981;14
9373;2011;8;4;0;1;1;13.12;17.425;93;0;404
9375;2011;18;4;0;1;2;24.6;28.79;78;15.0013;539
9376;2012;1;3;0;1;1;22.14;25.76;60;12.998;18
9377;2012;12;4;0;1;1;13.94;16.665;46;0;240
9379;2011;17;2;0;0;1;15.58;19.695;54;23.9994;184
9380;2011;13;1;0;0;2;18.86;22.725;94;23.9994;105
9381;2012;2;4;0;1;1;11.48;15.15;65;6.0032;3
9382;2012;18;1;0;1;1;13.94;15.91;25;16.9979;405
9383;2011;2;2;0;1;1;18.86;22.725;94;19.0012;9
9384;2012;20;1;0;1;2;14.76;17.425;87;12.998;100
9385;2011;1;2;0;1;2;13.94;16.665;76;8.9981;9
9386;2011;5;2;0;1;1;16.4;20.455;62;16.9979;7
9387;2012;15;3;0;1;1;29.52;32.575;42;7.0015;352
9389;2011;17;3;0;1;1;31.16;34.09;45;22.0028;600
9392;2011;16;4;0;1;3;18.86;22.725;72;11.0014;131
9393;2012;12;4;0;1;1;13.94;15.91;61;19.0012;196
9394;2012;19;3;0;1;1;31.16;36.365;70;15.0013;552
9395;2012;7;1;0;1;1;4.92;8.335;54;6.0032;206
9396;2012;11;1;0;0;2;16.4;20.455;87;6.0032;214
9399;2011;6;3;0;1;1;24.6;30.305;60;15.0013;130
9400;2011;23;1;0;1;1;16.4;20.455;65;12.998;27
9403;2011;7;3;0;1;2;30.34;33.335;51;15.0013;271
9404;2012;2;4;0;1;1;26.24;28.79;89;0;13
9405;2012;9;3;0;0;1;32.8;38.635;59;23.9994;229
9406;2011;21;1;0;1;2;9.02;10.605;55;15.0013;48
9407;2011;12;1;0;1;1;9.02;11.365;51;11.0014;78
9409;2012;3;1;0;1;1;14.76;16.665;87;16.9979;7
9410;2012;7;2;0;1;1;26.24;29.545;78;7.0015;503
9411;2011;9;2;0;1;1;24.6;31.06;49;0;207
9413;2012;3;3;0;1;1;28.7;33.335;84;7.0015;9
9414;2012;2;3;0;0;1;21.32;25;63;0;89
9415;2011;20;2;0;1;1;24.6;31.06;56;11.0014;297
9417;2012;3;1;1;0;1;4.92;9.85;50;0;3
9418;2012;22;1;0;1;1;12.3;15.15;65;8.9981;87
9419;2012;4;2;0;1;2;20.5;24.24;42;19.0012;7
9420;2012;22;3;0;0;2;23.78;27.275;78;19.9995;194
9421;2012;0;3;0;0;1;27.06;29.545;89;16.9979;150
9422;2012;9;2;0;1;1;20.5;24.24;59;31.0009;361
9425;2011;11;4;0;1;1;13.12;15.15;70;16.9979;136
9426;2011;12;1;0;1;1;19.68;23.485;41;15.0013;101
9427;2011;13;1;0;0;2;14.76;17.425;66;8.9981;75
9429;2012;5;2;0;1;1;16.4;20.455;76;32.9975;24
9430;2011;15;1;0;1;2;9.84;14.395;75;0;52
9431;2011;21;4;0;1;1;10.66;15.15;81;0;121
9432;2011;18;2;0;1;1;28.7;31.82;37;23.9994;586
9435;2011;22;2;0;1;1;20.5;24.24;72;16.9979;146
9438;2011;0;3;0;0;1;28.7;32.575;61;11.0014;154
9440;2012;4;4;0;1;1;16.4;20.455;50;16.9979;10
9441;2011;16;4;0;1;1;19.68;23.485;44;11.0014;298
9443;2012;16;1;0;1;2;25.42;31.06;41;43.0006;342
9446;2012;2;1;0;1;2;17.22;21.21;82;12.998;4
9447;2011;10;3;0;0;3;27.06;31.06;65;16.9979;258
9448;2012;15;3;0;1;1;31.98;37.12;62;31.0009;270
9450;2011;14;3;0;1;2;31.16;35.605;58;15.0013;147
9453;2011;23;3;0;0;1;26.24;28.79;83;11.0014;147
9454;2011;1;4;0;1;1;10.66;15.15;75;0;8
9455;2011;13;3;0;1;2;31.16;35.605;62;12.998;232
9456;2011;9;4;0;0;1;10.66;13.635;70;7.0015;124
9457;2012;11;2;0;1;1;27.06;31.06;69;8.9981;230
9458;2011;5;4;0;1;1;10.66;12.12;56;16.9979;24
9459;2011;6;3;0;0;1;26.24;29.545;78;6.0032;25
9461;2011;6;3;0;1;1;15.58;19.695;71;15.0013;93
9462;2012;1;3;0;1;1;27.06;12.12;65;7.0015;54
9465;2012;14;2;0;0;1;27.06;31.06;36;12.998;615
9467;2012;18;2;0;1;1;26.24;30.305;23;19.0012;596
9468;2011;8;3;0;1;3;25.42;27.275;94;6.0032;328
9470;2012;14;4;0;1;2;20.5;24.24;94;15.0013;210
9471;2012;0;2;0;0;2;22.96;26.515;83;8.9981;134
9472;2011;11;3;0;1;2;20.5;24.24;51;8.9981;179
9473;2011;10;4;1;0;1;22.96;26.515;73;11.0014;265
9474;2011;13;1;0;0;3;9.02;11.365;100;11.0014;72
9475;2011;2;3;0;1;1;24.6;28.03;83;0;5
9478;2012;14;4;0;1;2;16.4;20.455;40;32.9975;262
9479;2011;1;4;0;0;1;13.12;15.15;45;19.9995;62
9480;2012;6;1;0;1;3;14.76;17.425;93;8.9981;89
9481;2011;17;2;0;0;2;15.58;19.695;82;6.0032;257
9482;2011;17;2;0;0;3;22.96;26.515;78;23.9994;392
9483;2012;9;3;0;0;2;28.7;33.335;84;0;232
9484;2011;5;1;0;0;1;21.32;25;34;27.9993;2
9485;2011;18;2;0;0;1;23.78;27.275;37;11.0014;289
9486;2012;13;1;0;0;2;10.66;12.12;81;19.0012;235
9487;2012;8;1;0;1;1;4.92;7.575;54;7.0015;423
9488;2012;4;2;0;1;2;22.14;25.76;77;12.998;9
9489;2012;14;2;0;1;1;31.16;35.605;58;7.0015;227
9490;2012;18;3;0;1;1;23.78;27.275;40;19.0012;892
9491;2012;5;2;0;1;1;17.22;21.21;47;11.0014;26
9493;2012;17;1;0;1;1;16.4;20.455;37;6.0032;488
9494;2011;15;4;0;1;3;21.32;25;55;15.0013;82
9495;2011;11;2;0;1;1;26.24;31.06;57;0;185
9496;2011;5;4;0;1;1;17.22;21.21;62;12.998;24
9497;2012;18;4;0;0;1;14.76;17.425;66;15.0013;276
9498;2012;10;1;0;0;2;10.66;12.12;65;19.0012;148
9499;2011;1;3;0;0;1;18.86;22.725;72;7.0015;80
9500;2011;17;2;0;1;3;21.32;25;88;11.0014;491
9501;2011;16;1;1;0;2;8.2;10.605;47;11.0014;82
9504;2012;16;2;0;1;1;25.42;30.305;21;11.0014;485
9505;2011;3;3;0;1;1;26.24;28.03;94;7.0015;4
9507;2012;14;2;0;1;1;26.24;31.06;38;12.998;270
9508;2012;9;2;0;1;1;24.6;28.79;78;0;294
9509;2011;17;3;0;1;1;34.44;35.605;26;19.9995;584
9511;2012;22;2;0;1;3;19.68;23.485;82;7.0015;67
9513;2012;1;4;0;0;1;10.66;12.88;60;12.998;87
9514;2011;8;4;0;1;2;13.94;17.425;81;6.0032;402
9516;2011;12;1;0;0;1;18.86;22.725;38;26.0027;194
9517;2012;14;1;0;0;1;18.86;22.725;31;19.0012;501
9520;2012;8;3;0;1;1;27.88;31.82;65;8.9981;702
9521;2012;14;4;0;0;1;24.6;31.06;33;11.0014;654
9522;2012;18;4;0;1;2;16.4;20.455;58;16.9979;580
9524;2012;21;3;0;1;1;28.7;32.575;61;12.998;315
9525;2011;13;2;0;1;1;25.42;31.06;50;0;193
9527;2012;15;1;1;0;1;11.48;12.12;38;30.0026;168
9528;2012;20;4;0;1;1;28.7;32.575;65;0;497
9529;2011;0;3;0;0;1;27.88;31.82;51;7.0015;84
9532;2012;19;3;0;1;1;31.16;36.365;66;12.998;627
9534;2011;1;2;0;1;2;20.5;24.24;59;7.0015;20
9535;2011;21;2;0;1;1;22.14;25.76;60;0;234
9536;2012;7;2;0;1;3;25.42;28.03;88;16.9979;303
9537;2011;14;1;0;1;1;24.6;29.545;15;32.9975;90
9538;2011;16;1;0;0;1;8.2;8.335;34;30.0026;92
9539;2012;6;1;0;1;2;10.66;12.88;75;15.0013;73
9540;2011;20;2;0;1;1;18.04;21.97;62;16.9979;126
9542;2011;23;4;0;0;1;8.2;12.88;69;0;35
9543;2011;16;4;0;1;2;21.32;25;68;8.9981;271
9544;2012;20;1;0;1;3;9.84;12.12;87;8.9981;125
9545;2012;11;4;0;1;1;13.12;15.15;65;12.998;211
9548;2012;3;2;0;1;1;22.96;26.515;83;11.0014;5
9550;2011;23;1;0;0;1;9.02;11.365;51;8.9981;32
9552;2011;8;3;0;1;1;25.42;29.545;73;8.9981;498
9553;2012;1;2;0;1;1;13.12;15.15;66;15.0013;9
9558;2011;15;1;0;1;2;8.2;9.85;40;15.0013;45
9560;2012;7;3;1;0;1;27.88;31.82;85;0;43
9561;2012;15;1;0;1;3;9.02;11.365;75;11.0014;69
9562;2011;8;1;0;1;1;9.02;11.365;55;12.998;257
9563;2012;12;4;0;0;2;16.4;20.455;87;15.0013;486
9564;2011;13;4;0;1;2;13.94;15.15;39;23.9994;137
9566;2012;13;1;0;0;1;12.3;15.15;49;11.0014;261
9568;2011;15;4;0;0;1;13.94;15.15;34;23.9994;299
9570;2011;11;3;0;1;1;28.7;32.575;58;12.998;165
9571;2011;8;1;0;1;1;15.58;19.695;40;31.0009;256
9572;2012;3;3;0;0;1;28.7;32.575;70;7.0015;35
9573;2012;16;3;0;1;1;25.42;31.06;35;0;466
9574;2011;21;4;0;1;2;18.04;21.97;88;6.0032;176
9576;2011;12;4;0;0;1;14.76;17.425;46;11.0014;372
9580;2011;9;2;0;1;2;20.5;24.24;77;19.0012;172
9581;2012;6;2;0;1;1;14.76;16.665;46;22.0028;126
9582;2011;10;4;0;1;1;16.4;20.455;76;7.0015;105
9586;2011;15;2;0;1;1;24.6;31.06;38;7.0015;160
9587;2012;10;1;0;1;1;9.84;9.85;44;30.0026;103
9588;2012;2;3;0;0;1;29.52;35.605;84;8.9981;84
9590;2012;8;4;0;1;1;13.12;16.665;57;7.0015;687
9591;2011;12;2;0;1;1;27.06;31.06;41;19.0012;196
9592;2011;12;2;0;1;1;28.7;31.82;34;15.0013;211
9593;2011;10;4;0;1;3;22.96;26.515;100;8.9981;69
9594;2011;10;1;0;1;1;5.74;6.82;69;12.998;44
9595;2011;7;4;0;1;1;13.12;17.425;90;0;283
9596;2012;4;2;0;1;1;18.86;22.725;82;7.0015;10
9597;2012;6;4;0;0;2;14.76;18.18;93;7.0015;20
9598;2012;11;3;0;1;3;28.7;33.335;84;11.0014;62
9599;2011;18;3;0;0;1;29.52;34.09;70;11.0014;339
9600;2011;9;2;0;1;1;18.86;22.725;67;19.0012;188
9601;2011;11;3;0;1;1;36.08;38.635;32;11.0014;119
9605;2011;11;4;0;1;1;13.94;15.91;46;16.9979;124
9606;2011;18;3;0;1;1;32.8;37.88;55;11.0014;496
9607;2011;18;1;0;0;2;12.3;14.395;45;16.9979;84
9608;2011;11;2;0;1;1;16.4;20.455;82;22.0028;72
9609;2012;7;4;0;1;1;10.66;13.635;75;8.9981;363
9611;2012;7;4;0;1;2;13.94;18.18;93;0;396
9615;2011;13;4;0;1;1;16.4;20.455;37;22.0028;127
9616;2011;18;2;0;1;1;29.52;32.575;32;8.9981;607
9617;2011;2;1;0;1;1;10.66;13.635;52;8.9981;2
9618;2011;23;1;0;1;3;13.94;16.665;93;12.998;18
9619;2012;9;3;0;1;2;27.88;31.82;74;6.0032;350
9620;2012;5;1;0;1;2;10.66;13.635;65;7.0015;22
9621;2011;5;2;0;1;1;13.94;17.425;76;6.0032;14
9622;2011;18;1;0;1;1;13.94;16.665;27;12.998;235
9623;2011;21;3;0;1;1;28.7;33.335;79;27.9993;130
9624;2011;19;4;0;1;1;11.48;13.635;41;11.0014;190
9625;2012;9;1;0;1;1;20.5;24.24;72;11.0014;331
9628;2011;7;4;0;1;2;21.32;25;88;6.0032;352
9629;2011;13;4;0;1;1;16.4;20.455;40;15.0013;154
9630;2012;9;3;0;1;1;33.62;39.395;56;0;297
9632;2012;1;4;0;1;3;12.3;13.635;52;23.9994;12
